order_id,merchant_id,zone_id,checkout_timestamp,order_category,distance_km,merchant_notification_time,rider_notification_time,rider_arrival_time,out_for_delivery_time,delivery_timestamp
ORD000121,M044,Z4,2026-03-23 13:14:00,food,1.11,2026-03-23 13:15:21.945446,2026-03-23 13:16:52.348847,2026-03-23 13:33:48.089567,2026-03-23 14:17:37.323143,2026-03-23 14:24:12.006208
ORD000122,M058,Z3,2026-03-12 21:52:00,food,6.91,2026-03-12 21:53:53.662479,2026-03-12 21:53:22.106388,2026-03-12 22:00:17.886735,2026-03-12 22:47:06.286081,2026-03-12 23:10:13.982869
ORD000123,M004,Z3,2026-03-18 22:15:00,supermarket,3.38,2026-03-18 22:16:55.047036,2026-03-18 22:16:57.816413,2026-03-18 22:30:54.943877,2026-03-18 22:39:33.863834,2026-03-18 22:52:48.037541
ORD000124,M021,Z5,2026-02-13 21:54:00,supermarket,5.48,2026-02-13 21:55:01.115723,2026-02-13 21:55:20.567797,2026-02-13 22:18:54.661661,2026-02-13 22:18:54.661661,2026-02-13 22:44:19.281247
ORD000125,M069,Z6,2026-02-25 11:19:00,food,2.43,2026-02-25 11:20:32.415885,2026-02-25 11:20:04.765345,2026-02-25 11:42:11.241185,2026-02-25 11:42:11.241185,2026-02-25 11:52:20.095330
ORD000126,M053,Z4,2026-02-28 13:15:00,supermarket,3.87,2026-02-28 13:16:21.359812,2026-02-28 13:16:52.270699,2026-02-28 13:39:46.672043,2026-02-28 13:43:42.316878,2026-02-28 14:03:39.572191
ORD000127,M052,Z3,2026-01-30 12:25:00,food,6.79,2026-01-30 12:25:32.909094,2026-01-30 12:27:02.421952,2026-01-30 12:54:07.803960,2026-01-30 13:17:00.746594,2026-01-30 13:40:28.112350
ORD000128,M043,Z8,2026-03-01 12:49:00,supermarket,3.01,2026-03-01 12:49:48.655427,2026-03-01 12:50:45.335619,2026-03-01 12:59:44.456649,2026-03-01 13:05:22.053551,2026-03-01 13:20:06.212711
ORD000129,M040,Z3,2026-02-05 17:25:00,supermarket,1.28,2026-02-05 17:25:46.259643,2026-02-05 17:26:15.603151,2026-02-05 17:34:19.614151,2026-02-05 17:34:19.614151,2026-02-05 17:38:24.036207
ORD000130,M007,Z5,2026-03-30 21:07:00,food,4.58,2026-03-30 21:08:34.051385,2026-03-30 21:08:25.311280,2026-03-30 21:27:42.610790,2026-03-30 21:41:28.884349,2026-03-30 22:04:51.044910
ORD000131,M022,Z2,2026-01-12 22:30:00,supermarket,4.19,2026-01-12 22:31:57.797460,2026-01-12 22:31:39.989009,2026-01-12 22:48:39.716719,2026-01-12 22:48:39.716719,2026-01-12 23:09:19.752311
ORD000132,M059,Z5,2026-02-17 12:15:00,pharmacy,2.59,2026-02-17 12:16:50.682557,2026-02-17 12:17:16.346259,2026-02-17 12:28:41.241732,2026-02-17 12:28:41.241732,2026-02-17 12:42:40.442354
ORD000133,M067,Z1,2026-02-19 19:06:00,food,5.66,2026-02-19 19:06:58.738519,2026-02-19 19:07:30.264288,2026-02-19 19:22:18.295173,2026-02-19 19:46:30.587619,2026-02-19 20:10:56.184579
ORD000134,M021,Z5,2026-03-08 23:05:00,supermarket,5.58,2026-03-08 23:05:45.553805,2026-03-08 23:06:41.340707,2026-03-08 23:29:10.715452,2026-03-08 23:29:10.715452,2026-03-08 23:53:36.999009
ORD000135,M061,Z7,2026-01-24 18:36:00,food,4.6,2026-01-24 18:37:19.814124,2026-01-24 18:37:59.567871,2026-01-24 18:49:41.247771,2026-01-24 19:09:03.804425,2026-01-24 19:25:12.965772
ORD000136,M021,Z5,2026-03-13 19:34:00,supermarket,3.95,2026-03-13 19:35:01.486521,2026-03-13 19:36:15.300739,2026-03-13 20:02:24.338795,2026-03-13 20:02:24.338795,2026-03-13 20:21:53.107488
ORD000137,M021,Z5,2026-01-26 20:20:00,supermarket,6.44,2026-01-26 20:20:41.446307,2026-01-26 20:21:47.827107,2026-01-26 20:33:38.044071,2026-01-26 20:33:38.044071,2026-01-26 21:00:37.456449
ORD000138,M056,Z8,2026-02-14 19:23:00,food,2.47,2026-02-14 19:24:00.873961,2026-02-14 19:24:49.284048,2026-02-14 19:43:49.648296,2026-02-14 20:08:07.701537,2026-02-14 20:19:55.776568
ORD000139,M068,Z4,2026-02-25 19:38:00,pharmacy,4.99,2026-02-25 19:39:15.255876,2026-02-25 19:39:06.225849,2026-02-25 20:00:12.766118,2026-02-25 20:00:12.766118,2026-02-25 20:22:57.353914
ORD000140,M010,Z3,2026-03-09 10:21:00,food,6.89,2026-03-09 10:22:24.827585,2026-03-09 10:23:42.380757,2026-03-09 10:34:44.830098,2026-03-09 10:35:02.465168,2026-03-09 10:54:14.653393
ORD000141,M018,Z8,2026-01-01 14:26:00,food,6.28,2026-01-01 14:27:25.513520,2026-01-01 14:28:11.836461,2026-01-01 14:37:18.034848,2026-01-01 15:02:39.381571,2026-01-01 15:28:14.991407
ORD000142,M073,Z2,2026-03-22 21:36:00,pharmacy,1.3,2026-03-22 21:37:29.410701,2026-03-22 21:38:40.329513,2026-03-22 21:51:01.463633,2026-03-22 21:51:01.463633,2026-03-22 21:59:19.856410
ORD000143,M029,Z4,2026-02-21 14:27:00,food,4.64,2026-02-21 14:28:29.487644,2026-02-21 14:28:38.748128,2026-02-21 14:42:23.698927,2026-02-21 15:52:33.519969,2026-02-21 16:16:29.959780
ORD000144,M052,Z3,2026-03-15 23:06:00,food,1.45,2026-03-15 23:07:48.768882,2026-03-15 23:08:01.465322,2026-03-15 23:23:18.713346,2026-03-15 23:33:46.260804,2026-03-15 23:40:15.006863
ORD000145,M029,Z4,2026-03-28 21:58:00,food,5.66,2026-03-28 21:59:26.995513,2026-03-28 22:00:37.286481,2026-03-28 22:16:01.520006,2026-03-28 22:30:40.482060,2026-03-28 22:56:05.854419
ORD000146,M039,Z3,2026-01-18 20:15:00,pharmacy,5.12,2026-01-18 20:16:08.585263,2026-01-18 20:16:21.880222,2026-01-18 20:25:35.899888,2026-01-18 20:30:44.829200,2026-01-18 20:49:49.012934
ORD000147,M053,Z4,2026-03-06 20:06:00,supermarket,7.07,2026-03-06 20:07:52.123655,2026-03-06 20:07:31.916888,2026-03-06 20:15:25.882619,2026-03-06 21:02:39.994000,2026-03-06 21:33:28.225012
ORD000148,M013,Z3,2026-02-01 21:52:00,supermarket,1.63,2026-02-01 21:53:41.340974,2026-02-01 21:54:46.507495,2026-02-01 22:00:27.211502,2026-02-01 22:13:54.767896,2026-02-01 22:20:57.225359
ORD000149,M034,Z6,2026-03-23 23:45:00,food,7.47,2026-03-23 23:46:04.017152,2026-03-23 23:46:55.641097,2026-03-23 23:58:54.387216,2026-03-24 00:32:20.860520,2026-03-24 01:06:17.041794
ORD000150,M037,Z1,2026-02-02 18:35:00,pharmacy,4.22,2026-02-02 18:36:44.225085,2026-02-02 18:36:48.258766,2026-02-02 18:49:10.231993,2026-02-02 18:49:10.231993,2026-02-02 19:05:12.274467
ORD000151,M064,Z7,2026-02-01 14:13:00,food,3.7,2026-02-01 14:13:51.018762,2026-02-01 14:15:59.343090,2026-02-01 14:39:03.906220,2026-02-01 14:49:01.466147,2026-02-01 15:07:04.915935
ORD000152,M024,Z4,2026-03-23 17:46:00,food,3.37,2026-03-23 17:47:45.201364,2026-03-23 17:48:56.065585,2026-03-23 17:54:47.828839,2026-03-23 18:03:09.657679,2026-03-23 18:16:15.533662
ORD000153,M038,Z1,2026-02-07 10:43:00,pharmacy,4.38,2026-02-07 10:44:44.864171,2026-02-07 10:45:19.125471,2026-02-07 10:53:29.304898,2026-02-07 11:07:31.329293,2026-02-07 11:24:58.054251
ORD000154,M051,Z6,2026-03-09 18:34:00,food,6.04,2026-03-09 18:35:26.269038,2026-03-09 18:36:58.365861,2026-03-09 18:46:05.547347,2026-03-09 18:57:35.555456,2026-03-09 19:20:56.650307
ORD000155,M019,Z3,2026-01-13 13:27:00,food,2.04,2026-01-13 13:28:34.096937,2026-01-13 13:29:09.573581,2026-01-13 13:38:27.918908,2026-01-13 13:46:51.363235,2026-01-13 13:57:03.818315
ORD000156,M032,Z4,2026-03-23 10:22:00,food,1.31,2026-03-23 10:23:12.551401,2026-03-23 10:24:21.255299,2026-03-23 10:39:44.780936,2026-03-23 10:39:44.988684,2026-03-23 10:47:14.974251
ORD000157,M043,Z8,2026-03-11 12:16:00,supermarket,1.61,2026-03-11 12:17:33.735293,2026-03-11 12:17:52.255863,2026-03-11 12:27:09.416422,2026-03-11 12:37:48.335212,2026-03-11 12:46:52.166227
ORD000158,M054,Z7,2026-02-23 19:16:00,supermarket,4.53,2026-02-23 19:17:35.498764,2026-02-23 19:17:14.575773,2026-02-23 19:30:06.871373,2026-02-23 19:38:22.693554,2026-02-23 20:00:55.541020
ORD000159,M010,Z3,2026-02-01 23:27:00,food,0.65,2026-02-01 23:27:52.443821,2026-02-01 23:29:46.880001,2026-02-01 23:43:15.448817,2026-02-01 23:52:37.969210,2026-02-01 23:58:15.776173
ORD000160,M048,Z6,2026-03-07 21:38:00,pharmacy,4.54,2026-03-07 21:38:52.539906,2026-03-07 21:40:46.926623,2026-03-07 21:56:52.296193,2026-03-07 21:56:52.296193,2026-03-07 22:18:27.220050
ORD000161,M033,Z2,2026-03-06 10:06:00,food,4.6,2026-03-06 10:06:49.260640,2026-03-06 10:07:57.063183,2026-03-06 10:17:09.051853,2026-03-06 10:18:35.865731,2026-03-06 10:36:54.584199
ORD000162,M047,Z7,2026-01-13 14:11:00,pharmacy,2.73,2026-01-13 14:12:52.143091,2026-01-13 14:12:23.136335,2026-01-13 14:26:58.969801,2026-01-13 14:26:58.969801,2026-01-13 14:41:07.113737
ORD000163,M028,Z8,2026-02-07 22:20:00,food,3.24,2026-02-07 22:21:51.402653,2026-02-07 22:22:00.387401,2026-02-07 22:36:22.957592,2026-02-07 22:45:51.671367,2026-02-07 23:00:28.144342
ORD000164,M071,Z2,2026-01-25 21:28:00,supermarket,7.31,2026-01-25 21:29:02.687028,2026-01-25 21:29:34.458272,2026-01-25 21:36:31.972733,2026-01-25 21:41:45.683921,2026-01-25 22:13:13.396035
ORD000165,M063,Z1,2026-02-20 10:19:00,supermarket,5.0,2026-02-20 10:20:33.983667,2026-02-20 10:20:36.456855,2026-02-20 10:34:01.708778,2026-02-20 10:47:00.373721,2026-02-20 11:08:36.381266
ORD000166,M009,Z2,2026-03-24 12:45:00,food,3.51,2026-03-24 12:46:21.814737,2026-03-24 12:47:10.006348,2026-03-24 12:57:51.956394,2026-03-24 13:03:04.680341,2026-03-24 13:20:05.303782
ORD000167,M010,Z3,2026-02-21 17:27:00,food,7.06,2026-02-21 17:27:42.107294,2026-02-21 17:28:20.734758,2026-02-21 17:35:32.309841,2026-02-21 17:38:25.550043,2026-02-21 17:59:29.300549
ORD000168,M069,Z6,2026-03-27 23:47:00,food,2.73,2026-03-27 23:48:11.032434,2026-03-27 23:48:08.544806,2026-03-28 00:10:46.231443,2026-03-28 00:26:00.315181,2026-03-28 00:39:37.719847
ORD000169,M032,Z4,2026-01-13 12:19:00,food,0.83,2026-01-13 12:20:37.691055,2026-01-13 12:20:09.495515,2026-01-13 12:38:49.360694,2026-01-13 12:45:02.307862,2026-01-13 12:52:32.166201
ORD000170,M017,Z8,2026-02-08 20:30:00,pharmacy,2.68,2026-02-08 20:31:03.516060,2026-02-08 20:32:33.166964,2026-02-08 20:56:28.661936,2026-02-08 20:56:28.661936,2026-02-08 21:09:42.277846
ORD000171,M028,Z8,2026-03-30 21:09:00,food,1.14,2026-03-30 21:10:57.257387,2026-03-30 21:10:04.642195,2026-03-30 21:37:47.821293,2026-03-30 21:37:47.821293,2026-03-30 21:44:56.615311
ORD000172,M016,Z4,2026-03-02 10:02:00,supermarket,2.07,2026-03-02 10:03:39.763147,2026-03-02 10:03:51.969624,2026-03-02 10:17:27.458125,2026-03-02 10:20:59.189890,2026-03-02 10:30:23.906612
ORD000173,M043,Z8,2026-03-13 23:14:00,supermarket,4.38,2026-03-13 23:15:50.167103,2026-03-13 23:16:10.572624,2026-03-13 23:36:15.883059,2026-03-13 23:36:15.883059,2026-03-13 23:55:09.066557
ORD000174,M056,Z8,2026-02-09 13:23:00,food,1.31,2026-02-09 13:23:52.643907,2026-02-09 13:24:32.635813,2026-02-09 13:39:47.673870,2026-02-09 13:39:47.673870,2026-02-09 13:47:03.492842
ORD000175,M057,Z1,2026-02-13 17:15:00,food,6.15,2026-02-13 17:16:09.537295,2026-02-13 17:17:29.529859,2026-02-13 17:25:32.192210,2026-02-13 17:38:37.993009,2026-02-13 18:02:02.721888
ORD000176,M032,Z4,2026-01-11 23:08:00,food,0.73,2026-01-11 23:09:35.142250,2026-01-11 23:10:48.656243,2026-01-11 23:43:11.440457,2026-01-11 23:46:29.598393,2026-01-11 23:53:33.328323
ORD000177,M038,Z1,2026-01-06 13:04:00,pharmacy,4.91,2026-01-06 13:05:00.901805,2026-01-06 13:06:20.203827,2026-01-06 13:16:31.612279,2026-01-06 13:24:33.204408,2026-01-06 13:45:56.646074
ORD000178,M002,Z5,2026-03-05 14:24:00,pharmacy,7.66,2026-03-05 14:24:42.805760,2026-03-05 14:26:25.017390,2026-03-05 14:42:17.092306,2026-03-05 14:42:17.092306,2026-03-05 15:14:44.456440
ORD000179,M022,Z2,2026-01-22 21:34:00,supermarket,5.97,2026-01-22 21:35:07.770506,2026-01-22 21:36:57.765253,2026-01-22 21:51:22.879995,2026-01-22 21:51:22.879995,2026-01-22 22:18:50.642394
ORD000180,M047,Z7,2026-02-21 21:28:00,pharmacy,3.24,2026-02-21 21:28:39.019021,2026-02-21 21:30:20.845398,2026-02-21 21:39:06.428711,2026-02-21 21:39:06.428711,2026-02-21 21:54:24.824898
ORD000181,M029,Z4,2026-01-15 20:10:00,food,4.57,2026-01-15 20:11:50.026713,2026-01-15 20:12:21.071984,2026-01-15 20:20:57.754046,2026-01-15 20:55:23.846577,2026-01-15 21:17:55.145949
ORD000182,M004,Z3,2026-02-27 19:00:00,supermarket,2.76,2026-02-27 19:01:25.152051,2026-02-27 19:01:05.160260,2026-02-27 19:14:36.825862,2026-02-27 19:22:20.742118,2026-02-27 19:34:25.998587
ORD000183,M023,Z8,2026-01-13 23:08:00,pharmacy,3.14,2026-01-13 23:08:45.039008,2026-01-13 23:09:04.007185,2026-01-13 23:22:13.475832,2026-01-13 23:29:10.348958,2026-01-13 23:43:13.716865
ORD000184,M004,Z3,2026-01-14 13:58:00,supermarket,5.13,2026-01-14 13:59:18.069152,2026-01-14 13:59:26.192338,2026-01-14 14:12:01.577680,2026-01-14 14:13:16.261754,2026-01-14 14:30:51.950421
ORD000185,M007,Z5,2026-03-26 23:18:00,food,5.81,2026-03-26 23:19:26.108861,2026-03-26 23:20:17.327539,2026-03-26 23:44:03.827936,2026-03-26 23:44:03.827936,2026-03-27 00:08:44.021811
ORD000186,M028,Z8,2026-01-14 21:58:00,food,4.03,2026-01-14 21:59:48.482676,2026-01-14 21:59:27.004848,2026-01-14 22:12:18.875607,2026-01-14 22:18:00.793598,2026-01-14 22:34:40.551234
ORD000187,M053,Z4,2026-01-13 17:13:00,supermarket,3.18,2026-01-13 17:14:41.299533,2026-01-13 17:15:30.975505,2026-01-13 17:30:35.787226,2026-01-13 17:30:35.787226,2026-01-13 17:45:16.613625
ORD000188,M037,Z1,2026-02-17 20:17:00,pharmacy,7.92,2026-02-17 20:18:48.665091,2026-02-17 20:19:59.734127,2026-02-17 20:37:57.750885,2026-02-17 20:44:59.416279,2026-02-17 21:19:33.798533
ORD000189,M059,Z5,2026-01-25 20:10:00,pharmacy,3.73,2026-01-25 20:11:06.120235,2026-01-25 20:11:03.398923,2026-01-25 20:31:04.579180,2026-01-25 20:31:04.579180,2026-01-25 20:47:30.995882
ORD000190,M048,Z6,2026-01-27 11:26:00,pharmacy,2.29,2026-01-27 11:27:46.598269,2026-01-27 11:28:06.866285,2026-01-27 11:44:53.427262,2026-01-27 11:44:53.427262,2026-01-27 11:54:33.698366
ORD000191,M020,Z6,2026-01-09 20:50:00,food,1.53,2026-01-09 20:51:46.416379,2026-01-09 20:52:13.977523,2026-01-09 21:05:51.903265,2026-01-09 21:14:12.158257,2026-01-09 21:24:36.989999
ORD000192,M027,Z2,2026-02-18 22:08:00,pharmacy,2.39,2026-02-18 22:09:08.659421,2026-02-18 22:09:58.492857,2026-02-18 22:32:52.205103,2026-02-18 22:32:52.205103,2026-02-18 22:47:30.780027
ORD000193,M050,Z7,2026-03-22 10:44:00,food,7.5,2026-03-22 10:45:50.455703,2026-03-22 10:46:33.153800,2026-03-22 11:04:48.981425,2026-03-22 11:10:01.010692,2026-03-22 11:36:43.767962
ORD000194,M038,Z1,2026-02-21 19:00:00,pharmacy,0.8,2026-02-21 19:01:02.692156,2026-02-21 19:02:13.277130,2026-02-21 19:19:08.223214,2026-02-21 19:42:08.096582,2026-02-21 19:48:48.077668
ORD000195,M000,Z7,2026-03-13 22:29:00,food,4.84,2026-03-13 22:30:33.055244,2026-03-13 22:31:18.555843,2026-03-13 22:41:48.350597,2026-03-13 22:55:23.366432,2026-03-13 23:18:52.846589
ORD000196,M061,Z7,2026-02-20 23:24:00,food,6.03,2026-02-20 23:24:41.552455,2026-02-20 23:25:45.821376,2026-02-20 23:42:44.710719,2026-02-20 23:53:06.603959,2026-02-21 00:17:56.940918
ORD000197,M039,Z3,2026-03-20 19:43:00,pharmacy,6.63,2026-03-20 19:43:57.047408,2026-03-20 19:44:17.960816,2026-03-20 19:51:04.393987,2026-03-20 19:59:37.514129,2026-03-20 20:22:18.629102
ORD000198,M050,Z7,2026-03-04 22:13:00,food,6.37,2026-03-04 22:13:36.426108,2026-03-04 22:15:44.689581,2026-03-04 22:29:13.042500,2026-03-04 22:56:29.731812,2026-03-04 23:24:37.659755
ORD000199,M033,Z2,2026-01-27 20:25:00,food,1.26,2026-01-27 20:26:42.172835,2026-01-27 20:27:49.809212,2026-01-27 20:47:27.447635,2026-01-27 21:00:08.542850,2026-01-27 21:07:33.912218
ORD000200,M049,Z6,2026-02-12 21:29:00,food,1.8,2026-02-12 21:30:45.842545,2026-02-12 21:30:34.118362,2026-02-12 21:49:35.620659,2026-02-12 21:56:39.929382,2026-02-12 22:07:20.267147
ORD000201,M008,Z7,2026-03-14 14:44:00,pharmacy,6.77,2026-03-14 14:45:54.231503,2026-03-14 14:45:16.435815,2026-03-14 15:00:01.767705,2026-03-14 15:00:01.767705,2026-03-14 15:28:19.196450
ORD000202,M074,Z5,2026-03-30 12:51:00,supermarket,6.51,2026-03-30 12:52:35.413678,2026-03-30 12:53:35.197542,2026-03-30 13:19:05.017949,2026-03-30 13:20:35.205283,2026-03-30 13:50:43.519733
ORD000203,M066,Z4,2026-03-29 23:58:00,pharmacy,4.11,2026-03-29 23:59:23.699662,2026-03-29 23:59:34.482439,2026-03-30 00:21:09.083900,2026-03-30 00:21:09.083900,2026-03-30 00:41:16.136210
ORD000204,M055,Z4,2026-03-06 23:16:00,pharmacy,4.6,2026-03-06 23:16:48.473178,2026-03-06 23:18:30.617166,2026-03-06 23:30:56.625071,2026-03-06 23:30:56.625071,2026-03-06 23:57:00.068366
ORD000205,M015,Z5,2026-02-26 21:56:00,food,5.61,2026-02-26 21:56:48.593020,2026-02-26 21:57:13.258058,2026-02-26 22:19:39.004590,2026-02-26 22:21:48.050712,2026-02-26 22:47:24.913895
ORD000206,M034,Z6,2026-01-20 16:57:00,food,2.27,2026-01-20 16:58:48.914973,2026-01-20 16:59:38.342113,2026-01-20 17:09:19.791151,2026-01-20 17:17:34.729259,2026-01-20 17:28:40.019614
ORD000207,M049,Z6,2026-01-21 20:14:00,food,1.16,2026-01-21 20:15:04.341833,2026-01-21 20:16:00.802578,2026-01-21 20:24:10.901366,2026-01-21 20:53:22.697856,2026-01-21 21:02:25.287433
ORD000208,M011,Z7,2026-02-03 17:30:00,food,5.83,2026-02-03 17:31:31.011985,2026-02-03 17:31:42.404335,2026-02-03 17:41:44.134819,2026-02-03 17:46:19.967114,2026-02-03 18:07:59.399430
ORD000209,M015,Z5,2026-03-22 10:48:00,food,1.25,2026-03-22 10:48:57.577050,2026-03-22 10:50:00.103793,2026-03-22 10:57:04.129629,2026-03-22 11:04:05.920424,2026-03-22 11:11:21.946124
ORD000210,M055,Z4,2026-01-15 12:37:00,pharmacy,7.61,2026-01-15 12:37:41.586831,2026-01-15 12:38:04.128435,2026-01-15 12:51:04.305439,2026-01-15 12:51:04.305439,2026-01-15 13:24:14.949938
ORD000211,M008,Z7,2026-02-26 22:47:00,pharmacy,5.63,2026-02-26 22:47:55.241444,2026-02-26 22:49:20.851506,2026-02-26 23:08:37.298490,2026-02-26 23:08:37.298490,2026-02-26 23:32:00.957572
ORD000212,M027,Z2,2026-01-27 21:33:00,pharmacy,1.71,2026-01-27 21:34:35.988432,2026-01-27 21:34:51.763855,2026-01-27 21:57:21.049139,2026-01-27 21:57:21.049139,2026-01-27 22:06:03.101758
ORD000213,M054,Z7,2026-02-11 13:56:00,supermarket,6.16,2026-02-11 13:56:50.441373,2026-02-11 13:58:46.596930,2026-02-11 14:05:56.403215,2026-02-11 14:32:57.359999,2026-02-11 15:00:03.123306
ORD000214,M058,Z3,2026-03-08 13:54:00,food,4.29,2026-03-08 13:54:32.911076,2026-03-08 13:56:17.631401,2026-03-08 14:11:45.221188,2026-03-08 14:20:41.342141,2026-03-08 14:36:46.197339
ORD000215,M045,Z4,2026-01-25 15:21:00,food,2.87,2026-01-25 15:22:13.551314,2026-01-25 15:23:37.686585,2026-01-25 15:33:33.995999,2026-01-25 15:58:59.411613,2026-01-25 16:10:14.809522
ORD000216,M041,Z7,2026-03-03 19:23:00,pharmacy,0.86,2026-03-03 19:24:48.504768,2026-03-03 19:24:50.141047,2026-03-03 19:40:42.021229,2026-03-03 19:40:42.021229,2026-03-03 19:47:59.499217
ORD000217,M019,Z3,2026-03-29 23:46:00,food,4.15,2026-03-29 23:47:47.681782,2026-03-29 23:47:53.823073,2026-03-30 00:22:43.708549,2026-03-30 00:22:43.708549,2026-03-30 00:37:49.846898
ORD000218,M028,Z8,2026-02-19 14:00:00,food,1.22,2026-02-19 14:01:14.544829,2026-02-19 14:02:38.312523,2026-02-19 14:10:43.991718,2026-02-19 14:38:42.542858,2026-02-19 14:45:21.515642
ORD000219,M056,Z8,2026-01-31 14:27:00,food,1.42,2026-01-31 14:27:46.450968,2026-01-31 14:29:54.101000,2026-01-31 14:52:10.714693,2026-01-31 14:52:10.714693,2026-01-31 15:00:13.887959
ORD000220,M053,Z4,2026-01-31 12:04:00,supermarket,5.84,2026-01-31 12:04:43.287237,2026-01-31 12:05:54.728057,2026-01-31 12:21:38.383517,2026-01-31 12:21:38.383517,2026-01-31 12:47:52.799568
ORD000221,M050,Z7,2026-02-01 23:49:00,food,4.49,2026-02-01 23:50:50.882375,2026-02-01 23:51:59.723546,2026-02-02 00:08:41.349647,2026-02-02 00:33:07.243515,2026-02-02 00:52:17.387580
ORD000222,M048,Z6,2026-01-21 23:41:00,pharmacy,2.41,2026-01-21 23:42:39.527378,2026-01-21 23:42:31.856787,2026-01-21 23:55:31.611513,2026-01-21 23:56:47.413215,2026-01-22 00:10:48.342868
ORD000223,M011,Z7,2026-02-19 22:51:00,food,4.95,2026-02-19 22:51:40.866452,2026-02-19 22:52:39.117485,2026-02-19 23:09:36.544874,2026-02-19 23:12:35.613934,2026-02-19 23:34:21.022733
ORD000224,M036,Z4,2026-03-27 14:15:00,food,2.43,2026-03-27 14:15:43.741491,2026-03-27 14:17:46.412701,2026-03-27 14:26:37.916021,2026-03-27 14:26:37.916021,2026-03-27 14:39:52.474575
ORD000225,M073,Z2,2026-03-17 12:13:00,pharmacy,2.25,2026-03-17 12:14:18.815457,2026-03-17 12:14:26.664865,2026-03-17 12:24:31.082557,2026-03-17 12:28:44.332506,2026-03-17 12:40:10.310135
ORD000226,M044,Z4,2026-03-28 12:06:00,food,0.96,2026-03-28 12:07:50.845174,2026-03-28 12:07:36.533214,2026-03-28 12:17:25.198827,2026-03-28 12:27:24.478475,2026-03-28 12:34:10.728361
ORD000227,M060,Z3,2026-01-24 14:30:00,food,4.54,2026-01-24 14:31:29.674848,2026-01-24 14:32:28.855758,2026-01-24 14:44:16.481930,2026-01-24 15:24:04.976299,2026-01-24 15:40:37.857836
ORD000228,M032,Z4,2026-02-04 12:39:00,food,0.74,2026-02-04 12:40:39.605300,2026-02-04 12:40:06.246288,2026-02-04 12:52:14.328512,2026-02-04 13:26:43.119773,2026-02-04 13:32:46.257479
ORD000229,M065,Z2,2026-03-04 23:33:00,food,0.96,2026-03-04 23:34:46.709086,2026-03-04 23:35:59.162242,2026-03-04 23:53:51.659315,2026-03-05 00:13:18.896630,2026-03-05 00:21:01.328375
ORD000230,M012,Z3,2026-03-16 19:04:00,food,7.54,2026-03-16 19:04:31.129338,2026-03-16 19:06:27.292288,2026-03-16 19:16:28.030924,2026-03-16 19:33:49.109769,2026-03-16 19:58:40.491871
ORD000231,M026,Z6,2026-01-18 19:13:00,supermarket,3.97,2026-01-18 19:14:07.704676,2026-01-18 19:15:33.520352,2026-01-18 19:25:32.563747,2026-01-18 19:37:08.300891,2026-01-18 19:56:50.969149
ORD000232,M038,Z1,2026-01-05 13:46:00,pharmacy,1.37,2026-01-05 13:47:01.175421,2026-01-05 13:48:47.890675,2026-01-05 13:54:44.874605,2026-01-05 14:21:15.035695,2026-01-05 14:33:21.509569
ORD000233,M068,Z4,2026-03-03 20:44:00,pharmacy,4.63,2026-03-03 20:44:57.656428,2026-03-03 20:46:04.032288,2026-03-03 20:54:34.390855,2026-03-03 21:00:00.138881,2026-03-03 21:20:41.432382
ORD000234,M049,Z6,2026-01-02 10:58:00,food,7.52,2026-01-02 10:59:56.377689,2026-01-02 11:00:56.276176,2026-01-02 11:08:42.394333,2026-01-02 11:16:32.649529,2026-01-02 11:46:26.689689
ORD000235,M002,Z5,2026-01-07 18:12:00,pharmacy,5.82,2026-01-07 18:13:16.147243,2026-01-07 18:14:51.684961,2026-01-07 18:39:59.032175,2026-01-07 18:39:59.032175,2026-01-07 19:01:56.641108
ORD000236,M012,Z3,2026-03-24 13:11:00,food,4.53,2026-03-24 13:11:44.411542,2026-03-24 13:12:00.927632,2026-03-24 13:23:59.756079,2026-03-24 13:37:35.271394,2026-03-24 13:54:10.504042
ORD000237,M062,Z5,2026-03-04 18:05:00,food,5.87,2026-03-04 18:06:50.013791,2026-03-04 18:07:40.294492,2026-03-04 18:31:36.069913,2026-03-04 18:31:36.069913,2026-03-04 18:55:02.325836
ORD000238,M061,Z7,2026-03-10 21:50:00,food,1.79,2026-03-10 21:51:58.594318,2026-03-10 21:51:56.225634,2026-03-10 22:07:26.105619,2026-03-10 22:33:29.362146,2026-03-10 22:44:41.229319
ORD000239,M015,Z5,2026-01-18 22:31:00,food,0.72,2026-01-18 22:32:25.596645,2026-01-18 22:32:16.884940,2026-01-18 22:41:31.041608,2026-01-18 22:54:52.974421,2026-01-18 23:00:53.851087
ORD000240,M054,Z7,2026-01-08 16:06:00,supermarket,1.33,2026-01-08 16:06:32.473668,2026-01-08 16:07:32.843462,2026-01-08 16:24:59.747503,2026-01-08 16:25:58.201138,2026-01-08 16:32:20.300860
ORD000241,M021,Z5,2026-02-26 16:29:00,supermarket,4.72,2026-02-26 16:30:01.686883,2026-02-26 16:31:12.727764,2026-02-26 16:43:02.956049,2026-02-26 16:43:02.956049,2026-02-26 17:00:43.269155
